Close,Cumulative_Return,Adj Close,Low,High,Open,Close_Lag_1,MA_10,BB_Upper,MA_5
5.155587196,0.5664635214224718,3.597848654,5.155587196,5.183682919,0.0,5.267971039,5.430926513499999,5.850910478293945,5.3129240988
5.225827217,0.5878051119062511,3.646867275,5.225827217,5.253922939,0.0,5.155587196,5.4028307436,5.851040701916061,5.2342556952
5.001060009,0.519512283415803,3.490010977,5.001060009,5.029156208,0.0,5.225827217,5.3578773497,5.84651801701566,5.1555872916
4.88867712,0.4853660864147795,3.411585808,4.88867712,4.930819988,0.0,5.001060009,5.3129240510999995,5.8351104678603605,5.1078245162
4.804389,0.45975614903039785,3.352764368,4.804389,4.818437099,0.0,4.88867712,5.2440892695,5.855530923096098,5.0151081084
4.677958012,0.42134160512877217,3.264533997,4.677958012,4.706054211,0.0,4.804389,5.1162531852,5.887688680809477,4.9195822715999995
4.88867712,0.4853660864147795,3.411585808,4.88867712,4.916772842,0.0,4.677958012,5.0432039737,5.892082043470549,4.8521522522
4.846532822,0.4725610454091349,3.382175922,4.846532822,4.88867712,0.0,4.88867712,4.9884170532,5.900702664958724,4.8212468148
4.734149933,0.4384148484081112,3.3037467,4.734149933,4.776292801,0.0,4.846532822,4.949082946799999,5.9168722374615506,4.7903413774
5.436545849,0.6518294485653504,3.793917656,5.436545849,5.478689194,0.0,4.734149933,4.965940427800001,5.936244974730482,4.9167727472
5.394402027,0.6390245521866136,3.764506102,5.394402027,5.436545849,0.0,5.436545849,4.9898219109,5.884051845276202,5.0600615502
5.310113907,0.6134146148022319,3.705686569,5.310113907,5.338210106,0.0,5.394402027,4.9982505799000005,5.861624636877854,5.1443489075999995
5.310113907,0.6134146148022319,3.705686569,5.310113907,5.352258205,0.0,5.310113907,5.0291559697,5.84634774502247,5.2370651246
5.661312103,0.7201219871943056,3.950771332,5.661312103,5.703455925,0.0,5.310113907,5.106419468,5.892864213235758,5.4224975586
5.520833015,0.6774390960882395,3.85273838,5.520833015,5.562976837,0.0,5.661312103,5.1780638695,5.896830506121709,5.4393549918
5.464641094,0.6603658528089005,3.8135252,5.464641094,5.506784916,0.0,5.520833015,5.2567321777,5.7900870460285825,5.4534028052
5.422498226,0.6475612462916562,3.784113407,5.422498226,5.464641094,0.0,5.464641094,5.3101142883,5.756514809649481,5.475879669
5.352258205,0.626219655807877,3.735097408,5.352258205,5.380353928,0.0,5.422498226,5.3606868266,5.751374296799243,5.4843085286
5.352258205,0.626219655807877,3.735097408,5.352258205,5.352258205,5.352258205,5.352258205,5.4224976538,5.767489792018034,5.422497749
5.914175034,0.7969513651628881,4.127232552,5.914175034,5.942271233,0.0,5.352258205,5.4702605723,5.884621646707871,5.5011661528
5.928223133,0.8012197120634905,4.137038231,5.928223133,5.942271233,0.0,5.914175034,5.5236426829,5.993825808222823,5.5938825606
6.43394804,0.9548781778353246,4.489958763,6.43394804,6.462043762,0.0,5.928223133,5.6360260962,6.2223991608028495,5.7961725234
7.150392056,1.1725611251970043,4.989933491,7.150392056,7.178487778,0.0,6.43394804,5.8200539111000005,6.631823907903187,6.1557992936
6.883481979,1.0914636898854742,4.803669453,6.883481979,6.925624847,0.0,7.150392056,5.9422708987,6.867137641540535,6.4620440484
6.883481979,1.0914636898854742,4.803669453,6.883481979,6.897529125,0.0,6.883481979,6.0785357951000005,7.055661740083066,6.6559054373999995
6.714906216,1.040243960047457,4.68602705,6.714906216,6.743001938,0.0,6.883481979,6.2035623073,7.162669900235798,6.813242054
6.630619049,1.0146343122207298,4.627208233,6.630619049,6.658714771,0.0,6.714906216,6.3243743896,7.246166270185783,6.8525762558
6.827290058,1.074390446606135,4.764454842,6.827290058,6.841338158,0.0,6.630619049,6.471877574900001,7.336465769349859,6.7879558562
6.588475227,1.0018294158419931,4.59779644,6.588475227,6.630619049,0.0,6.827290058,6.595499277100001,7.3437846420388215,6.7289545058
6.672762871,1.0274392085994668,4.656616688,6.672762871,6.70085907,0.0,6.588475227,6.6713580608,7.408468443413077,6.6868106842
6.953721046,1.1128049905077613,4.852684975,6.953721046,6.981816769,0.0,6.672762871,6.7739078521,7.50211493575726,6.7345736502
6.883481979,1.0914636898854746,4.803669453,6.883481979,6.925624847,0.0,6.953721046,6.818861246,7.558246827393352,6.785146236200001
6.827290058,1.0743904466061354,4.764454842,6.827290058,6.85538578,0.0,6.883481979,6.7865510462000005,7.586034477727028,6.785146236199999
7.052056789,1.1426831301658371,4.921309471,7.052056789,7.080152035,0.0,6.827290058,6.8034085272,7.659813265835367,6.8778625486
7.136343956,1.1682927779925643,4.980129242,7.136343956,7.164440155,0.0,7.052056789,6.828694724900001,7.71802349965867,6.9705787656
6.995864868,1.1256098868864979,4.882095814,6.995864868,7.023961067,0.0,7.136343956,6.8567905901,7.726019367227353,6.97900753
6.785146236,1.0615855502273988,4.735042095,6.785146236,6.827290058,0.0,6.995864868,6.8722433088,7.678066075806857,6.9593403814
7.023961067,1.134146580991541,4.901702404,7.023961067,7.052056789,0.0,6.785146236,6.8919104097,7.602616535181929,6.9986745832
6.925624847,1.104268296402719,4.833078384,6.925624847,6.953721046,0.0,7.023961067,6.925625371700001,7.440255254722304,6.9733881948
7.136343956,1.1682927779925647,4.980129242,7.136343956,7.164440155,0.0,6.925624847,6.9719834802,7.391910299741463,6.9733881948
7.248726845,1.2024389749935884,5.05855608,7.248726845,7.276823044,0.0,7.136343956,7.0014840601,7.308600753564992,7.023960590200001
6.967769146,1.1170733377122022,4.862488747,6.967769146,7.009912968,0.0,7.248726845,7.0099127768,7.277933960870174,7.060485172200001
6.967769146,1.1170733377122022,4.862488747,6.967769146,7.009912968,0.0,6.967769146,7.0239606856000005,7.252659481032249,7.0492467880000005
6.967769146,1.1170733377122022,4.862488747,6.967769146,7.009912968,0.0,6.967769146,7.0155319213,7.257805402459034,7.057675647799999
6.967769146,1.1170733377122022,4.862488747,6.967769146,6.981816769,0.0,6.967769146,6.9986744403,7.2627346594944555,7.0239606858000005
6.925624847,1.104268296402719,4.833078384,6.925624847,6.953721046,0.0,6.967769146,6.9916504382,7.260494339185294,6.959340286200001
6.925624847,1.104268296402719,4.833078384,6.925624847,6.925624847,6.925624847,6.925624847,7.0056982993000005,7.245592167139367,6.9509114264
6.85538578,1.082926995780432,4.784060955,6.85538578,6.897529125,0.0,6.925624847,6.9888407705999995,7.245094109154579,6.9284347531999995
6.911577225,1.100000094432863,4.823275089,6.911577225,6.939672947,0.0,6.85538578,6.9874360084000005,7.213160372199309,6.917196369
7.108248234,1.1597562288182681,4.960521698,7.108248234,7.122295856,0.0,6.911577225,6.9846264362,7.205804377889128,6.9452921866
7.094200134,1.1554878816138276,4.950719833,7.094200134,7.094200134,0.0,7.108248234,6.9691737651,7.2182425119548785,6.979007244
6.939672947,1.108536643607159,4.842882156,6.939672947,6.981816769,0.0,7.094200134,6.966364145200001,7.217203074131442,6.981816864
7.080152035,1.1512195347132255,4.940915585,7.080152035,7.108248234,0.0,6.939672947,6.977602434100001,7.220174341854766,7.026770115
7.080152035,1.1512195347132255,4.940915585,7.080152035,7.122295856,0.0,7.080152035,6.988840723,7.223314397369468,7.060485077
7.066104889,1.1469514773702776,4.931112766,7.066104889,7.108248234,0.0,7.080152035,6.998674297300001,7.212956208775223,7.052056408
6.743001938,1.048780509221754,4.705632687,6.743001938,6.743001938,6.743001938,7.066104889,6.9804120064,7.228938123889052,6.9818167688
7.248726845,1.202438974993588,5.05855608,7.248726845,7.290871143,0.0,6.743001938,7.0127222062,7.259757752984782,7.043627548400001
7.417303085,1.2536588497623518,5.176198006,7.417303085,7.431350231,0.0,7.248726845,7.068913936700001,7.338975135497696,7.111057758399999
7.838739872,1.381707378149804,5.470300198,7.838739872,7.866836071,0.0,7.417303085,7.1616302013999995,7.546993691730099,7.2627753258
7.838739872,1.381707378149804,5.470300198,7.838739872,7.838739872,7.838739872,7.838739872,7.2346793652,7.69289496102709,7.4173023224
7.333014965,1.2280489123779699,5.117376328,7.333014965,7.361111164,0.0,7.838739872,7.2585608483,7.70253350732751,7.5353049278
7.333014965,1.2280489123779699,5.117376328,7.333014965,7.361111164,0.0,7.333014965,7.2978950501,7.724363246959643,7.5521625518
7.136343956,1.1682927779925647,4.980129242,7.136343956,7.192535877,0.0,7.333014965,7.3035142421999995,7.727719363755112,7.495970726
7.136343956,1.1682927779925647,4.980129242,7.136343956,7.136343956,7.136343956,7.136343956,7.3091334343,7.730517114117336,7.3554915428
7.304918766,1.2195122182729272,5.09776926,7.304918766,7.347063065,0.0,7.136343956,7.333014822,7.744796948185691,7.2487273216000006
7.220632076,1.1939027153769461,5.038949966,7.220632076,7.248726845,0.0,7.304918766,7.380777835800001,7.748708618440344,7.2262507438
7.262774944,1.2067073218941906,5.068360806,7.262774944,7.304918766,0.0,7.220632076,7.3821826457,7.753592862650561,7.2122027396
7.262774944,1.2067073218941906,5.068360806,7.262774944,7.262774944,7.262774944,7.262774944,7.3667298316,7.750559999901713,7.2374889372
7.333014965,1.2280489123779703,5.117376328,7.333014965,7.375158787,0.0,7.262774944,7.3161573409,7.753665093105631,7.276823138999999
7.066104889,1.146951477370278,4.931112766,7.066104889,7.108248234,0.0,7.333014965,7.2388938426,7.75414815505289,7.2290603636
7.066104889,1.146951477370278,4.931112766,7.066104889,7.094200134,0.0,7.066104889,7.212202834999999,7.754523037060243,7.1981549262
6.757050037,1.0530488561223565,4.715436459,6.757050037,6.799193859,0.0,7.066104889,7.1546063422,7.772982809378684,7.0970099448
6.574427128,0.9975610689413916,4.587993622,6.574427128,6.61657095,0.0,6.757050037,7.098414659400001,7.818360046644112,6.959340381600001
6.546330929,0.989024374836349,4.568386555,6.546330929,6.574427128,0.0,6.574427128,7.0394133567,7.856420692109278,6.8020035744
6.293468952,0.9121952867292591,4.391925335,6.293468952,6.321565151,0.0,6.546330929,6.9382683753,7.922983718512784,6.647476387
6.138941765,0.8652440487225908,4.284087658,6.138941765,6.167037964,0.0,6.293468952,6.830099344200001,7.9958035519264605,6.4620437621999995
6.43394804,0.9548781778353252,4.489958763,6.43394804,6.462043762,0.0,6.138941765,6.7472166538,8.00084361027603,6.3974233628
6.41989994,0.950609830630885,4.480157852,6.41989994,6.462043762,0.0,6.43394804,6.6629291534,7.977767215457612,6.3665179252
6.574427128,0.9975610689413918,4.587993622,6.574427128,6.60252285,0.0,6.41989994,6.587070369699999,7.8506934572295535,6.372137165
6.405851841,0.9463414837302828,4.470351219,6.405851841,6.43394804,0.0,6.574427128,6.521045064899999,7.706864702211018,6.3946137428
6.405851841,0.9463414837302828,4.470351219,6.405851841,6.43394804,0.0,6.405851841,6.455019760100001,7.657516698888607,6.447995757999999
6.167037964,0.8737807428276336,4.303695679,6.167037964,6.209180832,0.0,6.405851841,6.3960185528,7.615279413238952,6.3946137428
6.167037964,0.8737807428276336,4.303695679,6.167037964,6.167037964,6.167037964,6.167037964,6.355279636400001,7.59062255531017,6.344041347599999
6.377756119,0.9378049345559865,4.450744629,6.377756119,6.405851841,0.0,6.167037964,6.3384221554,7.543554264676055,6.3047071458
6.349660873,0.9292685300085985,4.431138992,6.349660873,6.377756119,0.0,6.377756119,6.3440413475,7.456717828118659,6.2934689522
6.41989994,0.9506098306308852,4.480157852,6.41989994,6.44799614,0.0,6.349660873,6.372137165,7.37442697970898,6.296278572
6.405851841,0.946341483730283,4.470351219,6.405851841,6.44799614,0.0,6.41989994,6.3693275451,7.269705620847117,6.344041347399999
6.405851841,0.946341483730283,4.470351219,6.405851841,6.405851841,6.405851841,6.405851841,6.3679227352,7.146939694615743,6.3918041228
6.209180832,0.8865853493448779,4.33310318,6.209180832,6.237277031,0.0,6.405851841,6.3313981056,6.973561551842957,6.3580890654
6.082749844,0.848170805443252,4.244874477,6.082749844,6.124894142,0.0,6.209180832,6.2990879059000005,6.864663805895764,6.3047068596
5.745600224,0.7457319248825267,4.009591579,5.745600224,5.773695946,0.0,6.082749844,6.2330627442,6.780672214016131,6.1698469164
5.548929214,0.6859757901932833,3.87234664,5.548929214,5.591073036,0.0,5.745600224,6.1712518692,6.8056193680060275,5.998462391
4.930819988,0.49817069293202465,3.44099474,4.930819988,4.958916187,0.0,5.548929214,6.0476300716,6.983449241224466,5.7034560204
5.380353928,0.6347562052860125,3.75470376,5.380353928,5.408450127,0.0,4.930819988,5.9478898524999995,6.988202176225476,5.537690639599999
5.099396229,0.5493905680046263,3.558635712,5.099396229,5.127490997,0.0,5.380353928,5.8228633881,7.044541597474153,5.3410199166
4.762245178,0.44695125265166213,3.323354006,4.762245178,4.7903409,0.0,5.099396229,5.6570979119,7.1418203269746305,5.1443489073999995
4.860580921,0.4768293923097382,3.391978979,4.860580921,4.88867712,0.0,4.762245178,5.5025708199,7.15573970299732,5.006679248799999
5.408450127,0.6432928993910552,3.774312258,5.408450127,5.422498226,0.0,4.860580921,5.4028306485,7.1045539573739385,5.1022052766
5.253922939,0.5963416610805485,3.666473389,5.253922939,5.282018185,0.0,5.408450127,5.3073048592,7.02435198429385,5.0769190788000005
5.562976837,0.6902439924669774,3.882148266,5.562976837,5.605121136,0.0,5.253922939,5.2553275585,6.954479142125125,5.1696352004
5.520833015,0.6774390960882408,3.85273838,5.520833015,5.548929214,0.0,5.562976837,5.2328508376,6.876793320806023,5.3213527678
5.661312103,0.720121987194307,3.950771332,5.661312103,5.689407825,0.0,5.520833015,5.2440891265000005,6.833317736047287,5.4814990042
6.082749844,0.848170805443252,4.244874477,6.082749844,6.096797943,0.0,5.661312103,5.3592821121,6.822473416459146,5.6163589476
5.928223133,0.8012197120634916,4.137038231,5.928223133,5.970366955,0.0,6.082749844,5.4140690326,6.760324723784091,5.7512189864
5.689407825,0.7286585363686031,3.970378637,5.689407825,5.717504025,0.0,5.928223133,5.4730701922,6.680574536475402,5.776505184
5.352258205,0.6262196558078779,3.735097408,5.352258205,5.394402027,0.0,5.689407825,5.5320714949,6.567847683514527,5.742790222000001
5.07130003,0.5408538738995832,3.53902936,5.07130003,5.099396229,0.0,5.352258205,5.5531434058,6.448499335974154,5.6247878074
5.07130003,0.5408538738995832,3.53902936,5.07130003,5.113442898,0.0,5.07130003,5.5194283960999995,6.303998456317286,5.4224978446
5.436545849,0.6518294485653513,3.793917656,5.436545849,5.478689194,0.0,5.07130003,5.5376906871000005,6.188307773479969,5.3241623877999995
5.380353928,0.6347562052860123,3.75470376,5.380353928,5.408450127,0.0,5.436545849,5.5194283962,6.087285316985189,5.2623516084
5.380353928,0.6347562052860123,3.75470376,5.380353928,5.380353928,5.380353928,5.380353928,5.5053804875,6.048424872943283,5.267970753
5.282018185,0.6048780656279364,3.686078787,5.282018185,5.310113907,0.0,5.380353928,5.4674510956999995,6.030678408689167,5.310114383999999
5.099396229,0.549390568004626,3.558635712,5.099396229,5.127490997,0.0,5.282018185,5.369115734199999,6.020721630671456,5.3157336238
5.099396229,0.549390568004626,3.558635712,5.099396229,5.099396229,5.099396229,5.099396229,5.286233043799999,6.017158089736894,5.2483036998
5.436545849,0.6518294485653511,3.793917656,5.436545849,5.464641094,0.0,5.099396229,5.235660648600001,5.991252903388936,5.2033505442
5.450593948,0.6560977954659533,3.803720713,5.450593948,5.492736816,0.0,5.436545849,5.2735900404,5.968834021356112,5.237065696799999
5.619169235,0.7073173806770621,3.921361446,5.619169235,5.661312103,0.0,5.450593948,5.3283769609,5.986919737447886,5.341020297999999
5.619169235,0.7073173806770621,3.921361446,5.619169235,5.619169235,5.619169235,5.619169235,5.3466392995000005,6.005661533162322,5.4449748992
5.731552124,0.7414635776780858,3.999789476,5.731552124,5.759647846,0.0,5.619169235,5.3817591191,6.026603295773161,5.5714060782
5.745600224,0.745731924882526,4.009591579,5.745600224,5.759647846,0.0,5.731552124,5.4182837487,6.0522035337618485,5.6332169532
5.914175034,0.7969513651628886,4.127232552,5.914175034,5.942271233,0.0,5.745600224,5.481499433600001,6.0929934099211245,5.725933170399999
5.801792145,0.762805168161865,4.048807144,5.801792145,5.829886913,0.0,5.914175034,5.551739025200001,6.03173683054871,5.7624577524000005
5.759647846,0.7500001268523822,4.019395828,5.759647846,5.787744045,0.0,5.801792145,5.617764186900001,5.998692595035534,5.7905534746
5.759647846,0.7500001268523822,4.019395828,5.759647846,5.759647846,5.759647846,5.759647846,5.6837893486,6.00948025142787,5.796172619
5.872031212,0.7841464687841517,4.09782362,5.872031212,5.900126934,0.0,5.759647846,5.7582432747,6.076447124952181,5.790553379
5.900126934,0.7926830179584481,4.117429256,5.900126934,5.942271233,0.0,5.872031212,5.7863390446,6.101805441111066,5.8102203368000005
5.900126934,0.7926830179584481,4.117429256,5.900126934,5.900126934,5.900126934,5.900126934,5.814434814499999,6.142518308798766,5.8383161544
5.787744045,0.7585368209574246,4.039004326,5.787744045,5.829886913,0.0,5.900126934,5.8200540066,6.161868522418055,5.843935394200001
5.815839767,0.7670733701317209,4.058610439,5.815839767,5.843935013,0.0,5.787744045,5.8270779609000005,6.181399773323247,5.8551737784
5.829886913,0.7713414274746688,4.06841135,5.829886913,5.857983112,0.0,5.815839767,5.8186491488000005,6.191936136265305,5.846744918600001
5.857983112,0.7798781215797117,4.088019371,5.857983112,5.900126934,0.0,5.829886913,5.8242682455,6.170513472179883,5.838316154199999
5.773695946,0.7542684740568224,4.029198647,5.773695946,5.801792145,0.0,5.857983112,5.825673055499999,6.117492417679956,5.813029956599999
5.717504025,0.7371952307774834,3.989985704,5.717504025,5.759647846,0.0,5.773695946,5.8214586734000004,6.019242210726065,5.7989819526
5.605121136,0.7030490337764599,3.911559105,5.605121136,5.633216858,0.0,5.717504025,5.806006002399999,5.99414901402008,5.7568382264
5.534881115,0.6817074432926804,3.862540007,5.534881115,5.562976837,0.0,5.605121136,5.7722909927,5.976777759751371,5.6978370668
5.464641094,0.6603658528089009,3.8135252,5.464641094,5.492736816,0.0,5.534881115,5.7287424087000005,6.000477586912805,5.6191686632
5.464641094,0.6603658528089009,3.8135252,5.464641094,5.464641094,5.464641094,5.464641094,5.685193824700001,6.0196238386237475,5.5573576928
5.843935013,0.7756097746791093,4.078216076,5.843935013,5.872031212,0.0,5.464641094,5.6556930542,6.04372616530442,5.554547882
5.787744045,0.7585368209574246,4.039004326,5.787744045,5.815839767,0.0,5.843935013,5.6514787674,6.027311348658336,5.605120468
5.787744045,0.7585368209574246,4.039004326,5.787744045,5.787744045,5.787744045,5.787744045,5.6444548607,6.026000560415152,5.6697410582
5.605121136,0.7030490337764597,3.911559105,5.605121136,5.633216858,0.0,5.787744045,5.627597379700001,6.023592768665461,5.6978370666
5.577024937,0.694512339671417,3.891951799,5.577024937,5.619169235,0.0,5.605121136,5.6135494709,6.021338803879026,5.720313835200001
5.562976837,0.6902439924669765,3.882148266,5.562976837,5.605121136,0.0,5.577024937,5.6093350410000005,6.018414088144902,5.6641221999999996
5.591073036,0.6987806865720192,3.901755333,5.591073036,5.633216858,0.0,5.562976837,5.6149542331,5.9984266368185155,5.6247879982
